"date","hub_id","product_id","quantity_issued"
2021 Jun,"hub_8","product_4",5421
2021 Jul,"hub_8","product_4",3618
2021 Aug,"hub_8","product_4",987
2021 Sep,"hub_8","product_4",2685
2021 Oct,"hub_8","product_4",7706
2021 Nov,"hub_8","product_4",3397
2021 Dec,"hub_8","product_4",4264
2022 Jan,"hub_8","product_4",4137
2022 Feb,"hub_8","product_4",1999
2022 Mar,"hub_8","product_4",3177
2022 Apr,"hub_8","product_4",2934
2022 May,"hub_8","product_4",1453
2022 Jun,"hub_8","product_4",7361
2022 Jul,"hub_8","product_4",1135
2022 Aug,"hub_8","product_4",4895
2022 Sep,"hub_8","product_4",275
2022 Oct,"hub_8","product_4",8955
2022 Nov,"hub_8","product_4",5222
2022 Dec,"hub_8","product_4",4702
2023 Jan,"hub_8","product_4",5384
2023 Feb,"hub_8","product_4",3848
2023 Mar,"hub_8","product_4",4521
2023 Apr,"hub_8","product_4",2386
2023 May,"hub_8","product_4",4592
2023 Jun,"hub_8","product_4",1306
2017 Jul,"hub_8","product_5",1e-06
2017 Aug,"hub_8","product_5",312
2017 Sep,"hub_8","product_5",12480
2017 Oct,"hub_8","product_5",15267
2017 Nov,"hub_8","product_5",7326
2017 Dec,"hub_8","product_5",5488
2018 Jan,"hub_8","product_5",6122
2018 Feb,"hub_8","product_5",5209
2018 Mar,"hub_8","product_5",8198
2018 Apr,"hub_8","product_5",8222
2018 May,"hub_8","product_5",2599
2018 Jun,"hub_8","product_5",23003
2018 Jul,"hub_8","product_5",3490
2018 Aug,"hub_8","product_5",12275
2018 Sep,"hub_8","product_5",4245
2018 Oct,"hub_8","product_5",7453
2018 Nov,"hub_8","product_5",6980
2018 Dec,"hub_8","product_5",15050
2019 Jan,"hub_8","product_5",10773
2019 Feb,"hub_8","product_5",11025
2019 Mar,"hub_8","product_5",1e-06
2019 Apr,"hub_8","product_5",9222
2019 May,"hub_8","product_5",14505
2019 Jun,"hub_8","product_5",7321
2019 Jul,"hub_8","product_5",3672
2019 Aug,"hub_8","product_5",6290
2019 Sep,"hub_8","product_5",1142
2019 Oct,"hub_8","product_5",432
2019 Nov,"hub_8","product_5",1463
2019 Dec,"hub_8","product_5",3771
2020 Jan,"hub_8","product_5",7200
2020 Feb,"hub_8","product_5",8683
2020 Mar,"hub_8","product_5",8041
2020 Apr,"hub_8","product_5",7476
2020 May,"hub_8","product_5",4899
2020 Jun,"hub_8","product_5",10307
2020 Jul,"hub_8","product_5",4334
2020 Aug,"hub_8","product_5",9573
2020 Sep,"hub_8","product_5",12810
2020 Oct,"hub_8","product_5",13043
2020 Nov,"hub_8","product_5",10770
2020 Dec,"hub_8","product_5",6320
2021 Jan,"hub_8","product_5",16943
2021 Feb,"hub_8","product_5",13226
2021 Mar,"hub_8","product_5",2052
2021 Apr,"hub_8","product_5",6829
2021 May,"hub_8","product_5",13803
2021 Jun,"hub_8","product_5",13998
2021 Jul,"hub_8","product_5",3863
2021 Aug,"hub_8","product_5",2362
2021 Sep,"hub_8","product_5",8592
2021 Oct,"hub_8","product_5",18413
2021 Nov,"hub_8","product_5",8648
2021 Dec,"hub_8","product_5",14379
2022 Jan,"hub_8","product_5",19342
2022 Feb,"hub_8","product_5",10045
2022 Mar,"hub_8","product_5",5436
2022 Apr,"hub_8","product_5",11175
2022 May,"hub_8","product_5",6934
2022 Jun,"hub_8","product_5",25862
2022 Jul,"hub_8","product_5",3563
2022 Aug,"hub_8","product_5",20439
2022 Sep,"hub_8","product_5",2360
2022 Oct,"hub_8","product_5",18849
2022 Nov,"hub_8","product_5",17809
2022 Dec,"hub_8","product_5",14527
2023 Jan,"hub_8","product_5",16840
2023 Feb,"hub_8","product_5",13385
2023 Mar,"hub_8","product_5",16342
2023 Apr,"hub_8","product_5",12759
2023 May,"hub_8","product_5",17375
2023 Jun,"hub_8","product_5",9302
